ID,sentence
common_voice_zh-CN_20506041.mp3,過去是戴着面具的神祕人。
common_voice_zh-CN_19839455.mp3,俄羅斯是一個發展快速的新型市場。
common_voice_zh-CN_22488174.mp3,轉任政和殿學士。
common_voice_zh-CN_21220740.mp3,布瓦西莫吉。
common_voice_zh-CN_18832296.mp3,是高雄旗山地區往來臺南市、屏東縣的長途重要路段之一。
common_voice_zh-CN_18758494.mp3,瓊斯伯勒是一個位於美國喬治亞州克萊頓縣的城市。
common_voice_zh-CN_18660001.mp3,北仙台站的鐵路車站。
common_voice_zh-CN_20139984.mp3,他畢業於聖公會諸聖小學。
common_voice_zh-CN_33115624.mp3,聖皮耶爾德弗呂吉人口變化圖示
common_voice_zh-CN_18714520.mp3,海洋科學家參與了合作。
common_voice_zh-CN_33655731.mp3,蘭斯巴騰是大英博物館植物學的守護者。
common_voice_zh-CN_33655945.mp3,一般規則以國際賽例作賽。
common_voice_zh-CN_33378689.mp3,出生在兵庫縣神戶市須磨區。
common_voice_zh-CN_33121257.mp3,抗美戰爭期間曾受到猛烈的炸彈襲擊。
common_voice_zh-CN_33053556.mp3,中泰得名於原中橋鄉與泰山鄉的首字。
common_voice_zh-CN_18848784.mp3,在黃金時段時，超能先生出任務所駕駛的超能車，風格接近詹姆士·龐或蝙蝠俠的用車。
common_voice_zh-CN_20159653.mp3,北直隸順天府薊州人。
common_voice_zh-CN_19706129.mp3,房間裏全部都是關於愛情的書籍。
common_voice_zh-CN_18810363.mp3,每年杜倫大學對在大學最後一年中表現傑出的數學系畢業生授予希伍德獎。
common_voice_zh-CN_20866714.mp3,他痛哭起來
common_voice_zh-CN_22971039.mp3,白石溝鄉是中國陝西省漢中市略陽縣下轄的一個鄉。
common_voice_zh-CN_33205713.mp3,不可數分類詞並不像可數分類詞那樣從個體名詞中提取出固有的屬性。
common_voice_zh-CN_19498244.mp3,出身於神奈川縣橫濱市。
common_voice_zh-CN_32733271.mp3,該字母讀音爲次開央元音。
common_voice_zh-CN_18650000.mp3,是我們的一分子
common_voice_zh-CN_22075779.mp3,東武鐵道股份有限公司的組成企業之一。
common_voice_zh-CN_20557133.mp3,利奧波德亦是普魯士陸軍的主要組織者和改革者。
common_voice_zh-CN_21949864.mp3,拉哈爾早熟禾爲禾本科早熟禾屬下的一個種。
common_voice_zh-CN_19878594.mp3,接觸核輻射後合體變成王者基多拉。
common_voice_zh-CN_24699101.mp3,阿特塞是奧地利上奧地利州弗克拉布魯克縣的一個市鎮。
common_voice_zh-CN_22055989.mp3,大花茄爲茄科茄屬下的一個種。
common_voice_zh-CN_18668339.mp3,格林鎮區爲美國堪薩斯州索姆奈縣轄下的鎮區。
common_voice_zh-CN_32970099.mp3,曾任第一高級步兵學校副政委兼政治部主任。
common_voice_zh-CN_19165365.mp3,洛夫蘭是位於克羅埃西亞伊斯特拉地區的一個城鎮。
common_voice_zh-CN_33111805.mp3,當時的名字爲妖魔。
common_voice_zh-CN_23932101.mp3,改差浙東制置使司幹辦公事。
common_voice_zh-CN_18987608.mp3,森林內有部分商業伐木活動。
common_voice_zh-CN_19712987.mp3,我站了起來
common_voice_zh-CN_33568742.mp3,有關負責同志列席了會議。
common_voice_zh-CN_23627878.mp3,日本女貞是木犀科女貞屬的植物。
common_voice_zh-CN_32732738.mp3,這一模型的重要結論之一是必須存在希格斯粒子。
common_voice_zh-CN_22092803.mp3,它以俄亥俄州托萊多命名。
common_voice_zh-CN_32737546.mp3,不同的尼日利亞語言從這個字母表中提取書寫用的字母。
common_voice_zh-CN_18778227.mp3,衛颯，字子產。
common_voice_zh-CN_18536476.mp3,我倒是覺得重要
common_voice_zh-CN_22185578.mp3,教會主辦阿利根尼山脈以西的第一個童子軍部隊。
common_voice_zh-CN_22190583.mp3,惠僑英文中學一直實行全方位的校本管理。
common_voice_zh-CN_22073928.mp3,毛麻楝爲楝科麻楝屬下的一個變種。
common_voice_zh-CN_32971253.mp3,瓜尼揚伊斯是巴西米納斯吉拉斯州的一個市鎮。
common_voice_zh-CN_20958205.mp3,他們由着名豪族和比得上維爾紐斯省總督和大司法官的權力和威望的人任命。
common_voice_zh-CN_32731681.mp3,此站站名背景是附近的民族大街。
common_voice_zh-CN_33389008.mp3,速杉隼人是一名熱愛新幹線的少年。
common_voice_zh-CN_32735660.mp3,本列表爲布基納法索駐中華民國和中華人民共和國曆任大使名錄。
common_voice_zh-CN_32681144.mp3,他的職業生涯歷經了朝鮮日治時期和朝鮮民主主義人民共和國兩個時期。
common_voice_zh-CN_22144040.mp3,他的一些單獨的作品經常被重印也被翻譯爲外語。
common_voice_zh-CN_18689532.mp3,嫡母王氏；生母李氏。
common_voice_zh-CN_18995101.mp3,山皂莢爲豆科皂莢屬的植物。
common_voice_zh-CN_18776279.mp3,布萊爾親自參與了談判。
common_voice_zh-CN_22104984.mp3,遼國外戚。
common_voice_zh-CN_22187288.mp3,引申爲無端招惹災禍。
common_voice_zh-CN_18811958.mp3,劉天授，江西萬安縣人。
common_voice_zh-CN_22109708.mp3,第二次印巴戰爭爆發後巴基斯坦軍隊徵用巴基斯坦國際航空做貨流和運輸服務。
common_voice_zh-CN_32961462.mp3,巋然不動
common_voice_zh-CN_33482147.mp3,美麗的花蓮
common_voice_zh-CN_18817889.mp3,劉曜讓卜泰轉告靳準，讓他早日迎奉自己的大駕。
common_voice_zh-CN_33277985.mp3,多位於名山大川附近以及大城市裏。
common_voice_zh-CN_22114020.mp3,而喬布斯本人也承認了該電腦的確是以女兒的名字命名的。
common_voice_zh-CN_33658549.mp3,大多使用可口可樂而非百事可樂。
common_voice_zh-CN_33207395.mp3,遣歸河東郡。
common_voice_zh-CN_19008576.mp3,害怕打破這假扮的幸福
common_voice_zh-CN_18991004.mp3,惠貞書院官方網站
common_voice_zh-CN_33579854.mp3,圖種是一種利用圖片檔來傳遞壓縮檔的技巧。
common_voice_zh-CN_22056523.mp3,後任重慶市副市長。
common_voice_zh-CN_33654773.mp3,他認爲文學作品應該也被用來喚醒青年對社會的關心與敏感。
common_voice_zh-CN_33040710.mp3,拉塞爾。
common_voice_zh-CN_21353960.mp3,襄城城牆爲河南省境內保存最完整的縣城城牆。
common_voice_zh-CN_22316007.mp3,殿試登進士第二甲第四十八名。
common_voice_zh-CN_32731846.mp3,祖父鄭得春。
common_voice_zh-CN_18742680.mp3,堂號使用則幾乎不見於金門、香港，及夏威夷等海外漢移民區塊。
common_voice_zh-CN_19898211.mp3,雙方關係頓時緊張起來。
common_voice_zh-CN_33656364.mp3,九子奪嫡以康熙帝皇四子雍親王胤禛取勝告終。
common_voice_zh-CN_33581128.mp3,隋代官俸恢復了兩漢時期以粟米計算俸祿的方式。
common_voice_zh-CN_32743478.mp3,弗朗庫爾卡泰隆。
common_voice_zh-CN_22362286.mp3,妳爲什呢要跟他亂說話
common_voice_zh-CN_18629664.mp3,我說沒拿就沒拿啊
common_voice_zh-CN_19470378.mp3,瑞士聯賽盃是瑞士一項足球盃賽。
common_voice_zh-CN_33372274.mp3,貝盧瓦人口變化圖示
common_voice_zh-CN_19805559.mp3,古德柴爾德在麥克馬斯特大學攻讀博士時對護城洞進行了重新審視。
common_voice_zh-CN_20220191.mp3,吳城杯殖吸蟲爲同盤科杯殖屬的動物。
common_voice_zh-CN_32896922.mp3,其中漢朝與唐朝之盛世又被合稱爲漢唐盛世。
common_voice_zh-CN_33384892.mp3,鹹平三年知樞密院事。
common_voice_zh-CN_33130506.mp3,其劇劇情與原着的第二版大致相同。
common_voice_zh-CN_18776166.mp3,雖然水庫對下游村民有所預警，但其時間僅夠居民疏散，其牲畜財產得不到撤離。
common_voice_zh-CN_20166729.mp3,美國是世界礦產資源最豐富的國家之一。
common_voice_zh-CN_33371506.mp3,出生於奧地利的哥穆德受訓。
common_voice_zh-CN_21378595.mp3,伊拉蒂是巴西巴拉那州的一個市鎮。
common_voice_zh-CN_27326952.mp3,文章在接受後都可以在其網站上立即免費獲得。
common_voice_zh-CN_27569230.mp3,最後的積分則是所有項目積分相加。
common_voice_zh-CN_19463669.mp3,拉穆人口變化圖示
common_voice_zh-CN_22187366.mp3,夏爾被他的侄子推翻下臺後加洛林王朝的大帝國正式四分五裂了。
common_voice_zh-CN_19486237.mp3,現時任教英甲球會斯肯索普。
common_voice_zh-CN_22499371.mp3,早年由舉人捐內閣中書。
common_voice_zh-CN_18660303.mp3,秦董姜天主教堂，位於山東省濱州市濱城區濱北街道。
common_voice_zh-CN_33217565.mp3,出生於日本宮城縣。
common_voice_zh-CN_18822640.mp3,她的父親是一位律師，還曾爲《紐約時報》撰稿；母親艾爾莎是一位出版業主管。
common_voice_zh-CN_32737995.mp3,共產主義婦女國際是共產國際下屬的國際婦女運動組織。
common_voice_zh-CN_20712551.mp3,竹子林站共設有五個出口。
common_voice_zh-CN_19716991.mp3,國際社會主義團體是英國的一個已不存在的托洛茨基主義組織。
common_voice_zh-CN_19052671.mp3,集惠寺始建於清朝幹隆四十八年。
common_voice_zh-CN_24931695.mp3,乾隆十二年舉人。
common_voice_zh-CN_26218522.mp3,傘可以是簡單款，也可以是複合款。
common_voice_zh-CN_19008668.mp3,採白蓮教支派。
common_voice_zh-CN_18817027.mp3,除李佑銓墓方位朝西北外，其餘五座皆朝西南。
common_voice_zh-CN_21410744.mp3,五大湖地區保持着很大數目的加拿大雁。
common_voice_zh-CN_22106002.mp3,真田信勝爲戰國時代至江戶時代初期武將。
common_voice_zh-CN_22528061.mp3,蒂蒂雅。
common_voice_zh-CN_22450939.mp3,吉納爾人口變化圖示
common_voice_zh-CN_21838943.mp3,毀謗司機
common_voice_zh-CN_18792639.mp3,蕭暎死後，歸附陳霸先，典掌書記。
common_voice_zh-CN_19704061.mp3,頰車穴是屬於足陽明胃經的腧穴。
common_voice_zh-CN_33491882.mp3,歐羅米終於找到最高隘口精靈。
common_voice_zh-CN_26192518.mp3,舊金山警察局北站爲西增區提供服務。
common_voice_zh-CN_27650732.mp3,當時該私立學校僅有三位黑人學生。
common_voice_zh-CN_33273886.mp3,他是制憲國民大會代表。
common_voice_zh-CN_22242635.mp3,河東人。
common_voice_zh-CN_19716982.mp3,他實施了進一步改造城市的政策。
common_voice_zh-CN_23380877.mp3,爲三國時期蜀漢重要將領張飛之長女。
common_voice_zh-CN_23727380.mp3,三角銀鱗蛛爲肖鞘科銀鱗蛛屬的動物。
common_voice_zh-CN_18782293.mp3,燕忠，字良臣，號西溪，直隸薊州人。
common_voice_zh-CN_22257419.mp3,今後將更加註意和小心。
common_voice_zh-CN_20071492.mp3,是指通過對資產證券化的各個環節進行評估而評定證券信用等級的機構。
common_voice_zh-CN_32676835.mp3,可能兩人都對倡導此派學說有功。
common_voice_zh-CN_18626967.mp3,史諾總統的名字科利奧雷納斯源自於古羅馬將軍。
common_voice_zh-CN_18627452.mp3,每期節目由兩名主播負責播報。
common_voice_zh-CN_32665853.mp3,郭德潔早年就讀於城廂高等小學。
common_voice_zh-CN_32596504.mp3,與他們相處不是很愉快
common_voice_zh-CN_19716539.mp3,如白氏文昌魚。
common_voice_zh-CN_20785587.mp3,球狀閃電防空坦克是納粹德國在第二次世界大戰後期研製的一款防空坦克。
common_voice_zh-CN_27642485.mp3,聽到我希望寫她的故事
common_voice_zh-CN_18999976.mp3,威金斯出生在加拿大多倫多。
common_voice_zh-CN_19704025.mp3,中國國民黨向來在鄉鎮市長選舉佔有優勢。
common_voice_zh-CN_22145367.mp3,晚年生活悽苦。
common_voice_zh-CN_18663723.mp3,該糾紛最終爆發爲地緣政治衝突，涉及穆斯林和猶太人團體在各大洲遵守和餞行國際法。
common_voice_zh-CN_22681730.mp3,合理安排旅遊線路
common_voice_zh-CN_18979704.mp3,江蘇銅山。
common_voice_zh-CN_18828706.mp3,此外，漕寶路七號橋因位於漕寶路邊，據規劃圖也屬於二期工程改造對象。
common_voice_zh-CN_22054603.mp3,莊際昌爲浙江按察司僉事莊用賓之曾孫。
common_voice_zh-CN_21401259.mp3,但後來少說了
common_voice_zh-CN_20400756.mp3,創辦人將分享
common_voice_zh-CN_33130954.mp3,林天蘭曾評價浙江大學龍泉分校是國際教育史上唯一一所在敵戰區興辦的大學。
common_voice_zh-CN_22089199.mp3,後來的法國一些裝甲戰鬥車輛也利用了這款坦克的一些技術成果。
common_voice_zh-CN_32586888.mp3,達文特里是位於英格蘭北安普敦郡的一座城市。
common_voice_zh-CN_22094719.mp3,清朝宗室。
common_voice_zh-CN_33056471.mp3,散塔林會的主要目的是控制被遺忘的國度中繁華地區的貿易通道。
common_voice_zh-CN_22005548.mp3,官至江西糧道。
common_voice_zh-CN_19716866.mp3,短果百脈根爲豆科百脈根屬下的一個種。
common_voice_zh-CN_18999958.mp3,意爲武藏野中的原野。
common_voice_zh-CN_32670072.mp3,萊布尼茲的直覺在這時讓他避免了在沃爾夫的解法上費力氣。
common_voice_zh-CN_20778914.mp3,聖瑟法斯是馬斯特裏赫特城的主保聖人。
common_voice_zh-CN_19463841.mp3,而低溫環境下的因瓦效應則主要是由於量子波動引起的。
common_voice_zh-CN_22217575.mp3,推測該墳的主人可能就是伊瓦爾。
common_voice_zh-CN_20409546.mp3,宋敬輿人。
common_voice_zh-CN_33108665.mp3,在其他的分類方式上本類生物歸屬於原生生物而非植物。
common_voice_zh-CN_22114514.mp3,田中義一。
common_voice_zh-CN_19702581.mp3,切扎裏娜是巴西戈亞斯州的一個市鎮。
common_voice_zh-CN_18995080.mp3,使其成爲牛津大學中經費第四多的學院。
common_voice_zh-CN_22116278.mp3,蘋果杯每年一度的美式足球比賽。
common_voice_zh-CN_18848840.mp3,幹道九年十二月，擔任籤書樞密院事。
common_voice_zh-CN_19009124.mp3,拉博姆科爾尼朗。
common_voice_zh-CN_33644532.mp3,自此客流開始上升。
common_voice_zh-CN_32900616.mp3,它是在美國提出這種觀點的唯一的馬克思主義集團。
common_voice_zh-CN_20309367.mp3,列出現今已知的數個製圖軟體
common_voice_zh-CN_21792939.mp3,整個遺址分爲採礦區和冶煉區。
common_voice_zh-CN_19705924.mp3,廣東學生的此種現象較嚴重。
common_voice_zh-CN_20778924.mp3,許世英人。
common_voice_zh-CN_19018395.mp3,古希臘曆法中也包含這兩個週期。
common_voice_zh-CN_19052544.mp3,阿加汗三世。
common_voice_zh-CN_18536091.mp3,買了巴士票
common_voice_zh-CN_33578151.mp3,封面設計參照了海灘男孩的專輯。
common_voice_zh-CN_19029263.mp3,外景拍攝通常都在京都市左京區的岡崎周邊進行。
common_voice_zh-CN_22108143.mp3,現今亦列爲中華民國國定古蹟。
common_voice_zh-CN_19026563.mp3,阿正把杯麪設計成一個令人想擁抱的可愛外觀。
common_voice_zh-CN_22488322.mp3,描述不婚女性的故事。
common_voice_zh-CN_25410529.mp3,用魔法變身過小花小學時代對外宣稱的父親。
common_voice_zh-CN_32738438.mp3,一直到了前兩天我才知道
common_voice_zh-CN_33221185.mp3,根本不可能有錢還他們
common_voice_zh-CN_18593938.mp3,託旺達鎮區可能是指以下位於美國的鎮區：
common_voice_zh-CN_18650054.mp3,審訊中，沃倫斯基被問到什麼促使他犯罪，他簡單地說：“我討厭人類。
common_voice_zh-CN_18627008.mp3,阿根廷的國立科爾多瓦大學和。
common_voice_zh-CN_32893920.mp3,立柱上方爲希臘式三角屋頂浮雕。
common_voice_zh-CN_33380738.mp3,大型水庫老營盤水庫位於境內。
common_voice_zh-CN_22091426.mp3,拉帕爾馬是達連省首府。
common_voice_zh-CN_18627518.mp3,體型與生存於非洲的匹敵，而體重則超越現存的長頸鹿。
common_voice_zh-CN_32739374.mp3,離開創世紀詩社。
common_voice_zh-CN_32738880.mp3,天文學經常被宣傳爲少數科學當中業餘人士仍能貢獻有用的資料的一個。
common_voice_zh-CN_22031974.mp3,在九維空間中的多胞形都被稱爲八維多胞形。
common_voice_zh-CN_32743842.mp3,採用部分與俄製現代級驅逐艦相同的武器系統以及電子設備。
common_voice_zh-CN_18987904.mp3,紅色及綠色分別表示建制派及泛民主派。
common_voice_zh-CN_19003444.mp3,但其學生都十分尊敬他並懷念他上課時光。
common_voice_zh-CN_23607986.mp3,絲藻目爲藻類植物之一植物目。
common_voice_zh-CN_33573706.mp3,運河街爲該市最古老的街區法國區與較新的美國區之間的邊界。
common_voice_zh-CN_32974538.mp3,傳聞是漁民在此曬網而得名。
common_voice_zh-CN_25934554.mp3,它由獵鹿、水禽和小型遊戲組成，且對這些項目開放。
common_voice_zh-CN_22005749.mp3,南豐衚衕內過去有許多名人舊居。
common_voice_zh-CN_23606744.mp3,今日在國外的清真寺喚拜塔的功能已改由人工現場喚念擴音器來傳播。
common_voice_zh-CN_32906020.mp3,是中國海拔最高的外流淡水湖。
common_voice_zh-CN_22081541.mp3,複雜多樣的地形給交通運輸的發展造成了巨大阻礙。
common_voice_zh-CN_19425893.mp3,阿洛維爾。
common_voice_zh-CN_18955096.mp3,林果業比較發達。
common_voice_zh-CN_18626791.mp3,洛科亞是位於美國加利福尼亞州納帕縣的一個非建制地區。
common_voice_zh-CN_19519400.mp3,火炬松爲松科松屬的植物。
common_voice_zh-CN_20924414.mp3,阿貢當日人口變化圖示
common_voice_zh-CN_22032752.mp3,名稱來自先進互動執行系統。
common_voice_zh-CN_22328087.mp3,畢業後在瀋陽飛機設計研究所工作。
common_voice_zh-CN_23609210.mp3,埃爾克霍恩是位於美國加利福尼亞州蒙特雷縣的一個人口普查指定地區。
common_voice_zh-CN_22113743.mp3,兩條主要鄉村上白泥村及下白泥村均轄屬廈村鄉。
common_voice_zh-CN_33110675.mp3,林子崴是臺灣青棒投手。
common_voice_zh-CN_19021888.mp3,日本海側氣候指的是日本自北海道到山陰地方濱臨日本海側地區的冬型氣候的特徵。
common_voice_zh-CN_22499350.mp3,卡氏蓋蛛爲皿蛛科蓋蛛屬的動物。
common_voice_zh-CN_33580804.mp3,泥管藤壺爲藤壺科管藤壺屬下的一個種。
common_voice_zh-CN_19137017.mp3,四年卒。
common_voice_zh-CN_20370917.mp3,醫學博士。
common_voice_zh-CN_20896551.mp3,斯特勞姆文明圈的人造語言的名稱。
common_voice_zh-CN_19996618.mp3,生卒於慕尼黑。
common_voice_zh-CN_18821329.mp3,閻顯可能指：
common_voice_zh-CN_20051463.mp3,授監察御史。
common_voice_zh-CN_32901146.mp3,該航空公司運營從歐洲其他國家和以色列出發飛往克羅地亞度假勝地的航線。
common_voice_zh-CN_22107290.mp3,士行如將。
common_voice_zh-CN_33398214.mp3,這終究是一場被擺佈的人生
common_voice_zh-CN_22064087.mp3,宇宙距離梯度是天文學家測量與確定天體距離的一系列相關聯方法。
common_voice_zh-CN_33644703.mp3,東風菜是菊科東風菜屬的植物。
common_voice_zh-CN_19080137.mp3,香港風雨很大
common_voice_zh-CN_20400785.mp3,其下的波紋是東平湖。
common_voice_zh-CN_18768663.mp3,鼎盛時期在隋唐，於宋金之後衰落，於宋末毀滅，在今世又振興起來。
common_voice_zh-CN_22331141.mp3,阮福芳明是越南阮朝末代皇帝保大帝皇帝和他的側室之女。
common_voice_zh-CN_33207139.mp3,她亦曾參選中國的金石小姐選美並封后。
common_voice_zh-CN_33289181.mp3,制憲國民大會是影響中國近現代史發展的重大歷史事件。
common_voice_zh-CN_33278952.mp3,也是該領域教科書作者。
common_voice_zh-CN_18650586.mp3,雅各伯湖是位於美國亞利桑那州可可尼諾縣的一個非建制地區。
common_voice_zh-CN_19716568.mp3,看了看時間
common_voice_zh-CN_20506027.mp3,二高氯酸肼可由水合肼和高氯酸在低溫反應得到。
common_voice_zh-CN_18536599.mp3,亞當斯是位於美國加利福尼亞州萊克縣的一個非建制地區。
common_voice_zh-CN_22076014.mp3,阿茲姆特連鎖酒店管理公司還從事蘇聯時期的酒店改造業務。
common_voice_zh-CN_20186841.mp3,有牡丹蝦
common_voice_zh-CN_25034998.mp3,而來自澳門的運動員則因爲中國澳門不是國際奧委會成員而沒有參賽。
common_voice_zh-CN_21674696.mp3,第一次世界大戰結束
common_voice_zh-CN_18782288.mp3,道光元年癸未科進士。
common_voice_zh-CN_19706171.mp3,有學者認爲美國國旗可被視爲美國國家崇拜的主要圖騰。
common_voice_zh-CN_32587909.mp3,主要派系的領導者是當年的第二把手。
common_voice_zh-CN_18987875.mp3,希臘歷史學家普魯塔克曾寫下密碼棒的用法。
common_voice_zh-CN_33269264.mp3,桐園草堂琴譜中國古琴譜。
common_voice_zh-CN_18710511.mp3,穀倉塔是一種用於儲存穀物的農業設施。
common_voice_zh-CN_23620681.mp3,被認爲是居合道的始祖。
common_voice_zh-CN_18626944.mp3,臺灣由中華電視公司播放。
common_voice_zh-CN_33206290.mp3,熱維斯的事業從音樂界開始。
common_voice_zh-CN_21656142.mp3,遊戲獲得國家冰球聯盟的許可。
common_voice_zh-CN_18981520.mp3,車站位於金山大道與金南一路路口。
common_voice_zh-CN_32893163.mp3,麟德元年遙領單于大都護。
common_voice_zh-CN_20159624.mp3,父親周書府是江蘇鹽城人。
common_voice_zh-CN_18955317.mp3,血型的遺傳一般遵守孟德爾定律。
common_voice_zh-CN_33495226.mp3,他出生在肯塔基州路易維爾。
common_voice_zh-CN_32589491.mp3,直隸乙酉鄉試。
common_voice_zh-CN_19063822.mp3,溫格斯特是德國下薩克森州的一個市鎮。
common_voice_zh-CN_19432635.mp3,蒙斯特魯米利厄。
common_voice_zh-CN_33299326.mp3,該衝鋒槍的一個特點是位於扳機護環後方的拆卸螺栓。
common_voice_zh-CN_32975902.mp3,亞拉東遺址的歷史年代爲新石器時代。
common_voice_zh-CN_18817015.mp3,呂伐德拉蒂爾是荷蘭的一個已被撤銷的市鎮，屬於弗里斯蘭省，位於荷蘭北部。
common_voice_zh-CN_19878613.mp3,在歷史上波普勒曾是米德塞克斯的一部分。
common_voice_zh-CN_18718305.mp3,如同現今筆記型電腦一般，該款機型擁有電源管理功能，可由電池供電運作。
common_voice_zh-CN_26642202.mp3,謝祿命部下絞殺更始帝。
common_voice_zh-CN_20865813.mp3,聖奧諾雷萊班人口變化圖示
common_voice_zh-CN_18792630.mp3,芬蘭語，愛沙尼亞語和匈牙利語的其它方位格：
common_voice_zh-CN_21220565.mp3,香港金融投資控股集團有限公司。
common_voice_zh-CN_33659526.mp3,奧運會結束，各國運動員共拿走了三百三十多枚獎牌。
common_voice_zh-CN_19704551.mp3,出生在肯塔基州。
common_voice_zh-CN_32737617.mp3,上海各大報紙紛紛報道。
common_voice_zh-CN_32673691.mp3,中華人民共和國國務院總理李鵬代表中國政府致詞祝賀開業。
common_voice_zh-CN_18811894.mp3,嘉慶九年，署任廣東廣州府永安縣知縣。
common_voice_zh-CN_22112692.mp3,但過多的破格會造成整頁構圖的混亂。
common_voice_zh-CN_18983649.mp3,徵西將軍夏侯玄與李勝是老朋友。
common_voice_zh-CN_18794131.mp3,後來證明，格蘭特博士根本就不存在。
common_voice_zh-CN_18531540.mp3,印第安維爾斯是位於美國加利福尼亞州克恩縣的一個非建制地區。
common_voice_zh-CN_32590667.mp3,吳榮根被調至政治作戰學校擔任講師。
common_voice_zh-CN_19717100.mp3,晉級跨洲附加賽。
common_voice_zh-CN_21562921.mp3,隨後他獲得美國紐約聖約翰大學的政治科學碩士學位。
common_voice_zh-CN_27364408.mp3,現在是東北電力的服務地域。
common_voice_zh-CN_32604345.mp3,喝咖啡當早餐
common_voice_zh-CN_20391909.mp3,魚腥腦島燈塔是浙江省岱山縣境內的一座燈塔。
common_voice_zh-CN_23606765.mp3,南阿散蒂阿基姆縣爲迦納阿散蒂地區轄下的一縣。
common_voice_zh-CN_22118990.mp3,一些現代的研究人員常將科恩威爾嫩河與育空河聯繫在一起。
common_voice_zh-CN_19481016.mp3,會計期內未售出的庫存產品的成本不能計入毛利潤的計算公式。
common_voice_zh-CN_18991274.mp3,分盟是根據八路軍的戰略地區而設置的。
common_voice_zh-CN_18782251.mp3,沿街開設奢侈品商店、餐館和咖啡館。
common_voice_zh-CN_19014624.mp3,當時有三種處理方案。
common_voice_zh-CN_33490249.mp3,白腹隼雕爲鷹科真雕屬的鳥類。
common_voice_zh-CN_22211471.mp3,弗朗努瓦。
common_voice_zh-CN_22211356.mp3,這五等封爵並不屬於明朝建立後的正式封爵體系。
common_voice_zh-CN_22117926.mp3,境內的建築還包括布阿集團的煉油廠等。
common_voice_zh-CN_19705915.mp3,遊戲分爲單人遊戲模式和對戰模式。
common_voice_zh-CN_26188192.mp3,磁異常報告結果並未顯示出這些地點的一致性。
common_voice_zh-CN_18650625.mp3,揚是位於美國亞利桑那州希拉縣的一個人口普查指定地區。
common_voice_zh-CN_18682309.mp3,他的父親是採取家庭教育的方式來培養他和他的另外兩個兄弟。
common_voice_zh-CN_32890091.mp3,報紙創刊號亦於當日於全港十六處地方免費派發。
common_voice_zh-CN_18768635.mp3,皇帝手持權杖，杖頭是一隻老鷹，正飛向他們夫婦。
common_voice_zh-CN_20085096.mp3,縣治伯靈頓。
common_voice_zh-CN_20972461.mp3,他的詩簡短而精深。
common_voice_zh-CN_22108924.mp3,斯沙爾拉克貝爾甘伊爾姆斯泰。
common_voice_zh-CN_19008518.mp3,山東省沂源縣發現的沂源猿人被認爲是最早的山東人。
common_voice_zh-CN_20070489.mp3,另外美術室及體育部增設冷氣。
common_voice_zh-CN_20085053.mp3,重量級是搏擊運動的體重級別之一。
common_voice_zh-CN_22105710.mp3,推動災區的復原重建
common_voice_zh-CN_33379635.mp3,母姚氏。
common_voice_zh-CN_18987880.mp3,目前它仍在俄羅斯空軍和各種出口客戶當中服役。
common_voice_zh-CN_33130648.mp3,他擅長蛙泳。
common_voice_zh-CN_22185548.mp3,波頓與弗雷克結婚後生活在紐約布魯克林區。
common_voice_zh-CN_19240391.mp3,自此第三股勢力登場。
common_voice_zh-CN_19110801.mp3,範廣人。
common_voice_zh-CN_21386496.mp3,軟骨耳蕨爲鱗毛蕨科耳蕨屬下的一個種。
common_voice_zh-CN_20785504.mp3,她還是上海電影製片廠創作室的中共黨總支書記。
common_voice_zh-CN_22105744.mp3,極限學習機的名稱來自新加坡南洋理工大學黃廣斌教授所建立的模型。
common_voice_zh-CN_20391586.mp3,終於鬆了口氣
common_voice_zh-CN_32734772.mp3,創辦於泰王拉瑪五世時。
common_voice_zh-CN_23613965.mp3,該事件由一名陌生人通過電話下達行動指令。
common_voice_zh-CN_19470017.mp3,該組織的總部位於萬象。
common_voice_zh-CN_18688878.mp3,韓國女演員英熙正因爲與一個已婚男子的戀情而備受壓力，她甘願放棄一切以表明心跡。
common_voice_zh-CN_33202371.mp3,該遊戲獲得負面的評價。
common_voice_zh-CN_21093341.mp3,長葉粉背青岡爲殼鬥科青岡屬下的一個種。
common_voice_zh-CN_24985856.mp3,促進、保障疫期、疫後更加及時有效履行檢察職能
common_voice_zh-CN_22087465.mp3,軍兵種元帥可被晉升爲軍兵種主帥。
common_voice_zh-CN_18585321.mp3,沃特金斯維爾是一個位於美國喬治亞州奧康尼縣的城市。
common_voice_zh-CN_18718136.mp3,萬曆十四年，登進士第三甲第二十七名。
common_voice_zh-CN_18536087.mp3,薛崇，唐朝官員。
common_voice_zh-CN_22102083.mp3,十三年卒於任上。
common_voice_zh-CN_23341772.mp3,其作品多集中於動畫遊戲領域。
common_voice_zh-CN_32733118.mp3,皮德拉是位於美國亞利桑那州馬里科帕縣的一個非建制地區。
common_voice_zh-CN_18650511.mp3,格蘭特鎮區爲美國堪薩斯州塞奇威克縣轄下的鎮區。
common_voice_zh-CN_22242588.mp3,三兄弟都聲稱在很多場合見到過母親的幽靈或者聽到過母親的聲音。
common_voice_zh-CN_33276513.mp3,和維吉尼亞的切塞皮克灣橋樑及隧道。
common_voice_zh-CN_19014591.mp3,這個條約給了瑞士邦聯在帝國中的很大的獨立性。
common_voice_zh-CN_19020542.mp3,辰野停車區是位於長野縣上伊那郡辰野町的中央自動車道之休息區。
